date,address,type,WAT,risk_level,risk_description
2023-09-14,0x5de56c867692277faaf6756d6d30eba2086e948e,Top_TVL_Risky_Pool,12,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-14,0xb72962568345253f71a18318d67e13a282b187e6,Top_TVL_Risky_Pool,12,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x746760ecf1d8088c1014ef3d43dc45d5af8febf3,Top_TVL_Risky_Pool,12,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xea51801b8f5b88543ddad3d1727400c15b209d8f,Top_TVL_Risky_Pool,12,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xed8ff13e186e4d075779105d268c6523aae5cf1c,Top_TVL_Risky_Pool,11,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x4aadad81487c3fadd9f162b851e6a61b729200cb,Top_TVL_Risky_Pool,11,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xdfe29afdf5a7d0bb92a01a56adabfa87d652e0e7,Top_TVL_Risky_Pool,11,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x8b6fa031c7d2e60fbfe4e663ec1b8f37df1ba483,Top_TVL_Risky_Pool,11,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x53b3338e3345758ae88b930e3d9759a95c5ce05c,Top_TVL_Risky_Pool,11,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x610243ee8eac0d212ac2792f70617fcb9b4fa583,Top_TVL_Risky_Pool,11,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xd80c121703efe9873b36f72343bd868665613d91,Top_TVL_Risky_Pool,11,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x2ffee7b4df74f7c6508a4af4d6d91058da5420d0,Top_TVL_Risky_Pool,11,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xc0366a104b429f0806bfa98d0008daa9555b2bed,Top_TVL_Risky_Pool,11,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x0ec674fabb4ea1935514a7be760f7e13aa466a39,Top_TVL_Risky_Pool,11,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xc6759a4fc56b3ce9734035a56b36e8637c45b77e,Top_TVL_Risky_Pool,11,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x24d787e9b88cb62d74e961c1c1d78e4ee47618e5,Top_TVL_Risky_Pool,10,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0xbfb1a68962fb4ed040fd3a0a71dc2c2015bcc667,Top_TVL_Risky_Pool,10,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xc41689a727469c1573009757200371edf36d540e,Top_TVL_Risky_Pool,10,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x10051147418c42218986cedd0adc266441f8a14f,Top_TVL_Risky_Pool,10,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xd41c4805a9a3128f9f7a7074da25965371ba50d5,Top_TVL_Risky_Pool,10,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x02a9d7162bd73c2b35c5cf6cdd585e91928c850a,Top_TVL_Risky_Pool,10,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x90a1e4bbade88366dc44436535f1571d95e666c7,Top_TVL_Risky_Pool,10,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xd27d3f7f329d93d897612e413f207a4dbe8bf799,Top_TVL_Risky_Pool,10,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xf3b185ab60128e4c08008fd90c3f1f01f4b78d50,Top_TVL_Risky_Pool,10,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x777994409c6b7e2393f6098a33a9cd8b7e9d0d28,Top_TVL_Risky_Pool,10,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xc709878167ed069aea15fd0bd4e9758ceb4da193,Top_TVL_Risky_Pool,10,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address is found to be associated with some already known malicious addresses.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x14220f5893e945eed36389905b991d6b972e04f0,Top_TVL_Risky_Pool,9,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-14,0x57ac045f3553882e0e1e4cb44faffdc1bdfee249,Top_TVL_Risky_Pool,9,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xf483af09917ba63f1e274056978036d266eb56e6,Top_TVL_Risky_Pool,9,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xeb84be66c8e71f07ea57cf3b21626d7784f32a7f,Top_TVL_Risky_Pool,9,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x2b2db264b72e1bc45e1cd1a4fab6c3e4a20c3333,Top_TVL_Risky_Pool,9,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xd024ac1195762f6f13f8cfdf3cdd2c97b33b248b,Top_TVL_Risky_Pool,9,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x051f9876fead11e788656845778367cf8573be96,Top_TVL_Risky_Pool,9,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xd53e4d6187244319fbbcb2e8e9209d646428d9b7,Top_TVL_Risky_Pool,9,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0xdf0816cc717216c8b0863af8d4f0fc20bc65d643,Top_TVL_Risky_Pool,9,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x9f8bb16f49393eea4331a39b69071759e54e16ea,Top_TVL_Risky_Pool,9,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x4c0415a6e340eccebff58131799c6c4127cc39fa,Top_TVL_Risky_Pool,9,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xd3172abc420b002a98cb043db914f100d893e294,Top_TVL_Risky_Pool,9,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xe90d1567ecef9282cc1ab348d9e9e2ac95659b99,Top_TVL_Risky_Pool,9,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x59f4f336bf3d0c49dbfba4a74ebd2a6ace40539a,Top_TVL_Risky_Pool,8,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x780622e3043d329abd7b1fd522c9b6c877cfb8c0,Top_TVL_Risky_Pool,8,4,"The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x163f182c32d24a09d91eb75820cde9fd5832b329,Top_TVL_Risky_Pool,8,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xe6884e29ffe5c6f68f4958cf201b0e308f982ac9,Top_TVL_Risky_Pool,8,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xaef0a177c8c329cbc8508292bb7e06c00786bbfc,Top_TVL_Risky_Pool,8,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x2f4e9c97aaffd67d98a640062d90e355b4a1c539,Top_TVL_Risky_Pool,8,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x2a8dba970ba9750fa1c81b1be4c0e19c1aacca9d,Top_TVL_Risky_Pool,8,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x9f1839d6dfbebfc1bbbc94869f5c57784b5c369e,Top_TVL_Risky_Pool,8,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x26165a5a3dd21fa528becf3ff7f114d00a517344,Top_TVL_Risky_Pool,8,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xc544d8ab2b5ed395b96e3ec87462801eca579ae1,Top_TVL_Risky_Pool,8,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x08aed8578daabf12d48031fa5d9727e4afd42dee,Top_TVL_Risky_Pool,8,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x83a86adf1a7c56e77d36d585b808052e0a2aad0e,Top_TVL_Risky_Pool,8,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x192eb3e89c09590ddb86af1172094b0719a67b34,Top_TVL_Risky_Pool,7,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x440fc7da66e34e01af5201bdf5815739b0ae743f,Top_TVL_Risky_Pool,7,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x7a983559e130723b70e45bd637773dbdfd3f71db,Top_TVL_Risky_Pool,7,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x9641b92a53e8d74f475f0d55f74bf0d81c92edba,Top_TVL_Risky_Pool,7,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x7704d0ead6f74e625d7371b079d8b2475bc852d4,Top_TVL_Risky_Pool,7,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x4d9f39f7cb7c7444335077223ceef33dbb58096f,Top_TVL_Risky_Pool,7,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xe045fc25581cfdc3cfb5c282501f3cd1a133a7ec,Top_TVL_Risky_Pool,7,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x6710d8658094d1f02276b677345078f816bdb8f3,Top_TVL_Risky_Pool,7,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x21c6fcdf49f30dca6a5d2571a76b31121e871634,Top_TVL_Risky_Pool,7,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x10278f05c86021c292f57acd846014663f98c9be,Top_TVL_Risky_Pool,7,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x2aa504586d6cab3c59fa629f74c586d78b93a025,Top_TVL_Risky_Pool,7,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x6e682146576aa26953d25b39c3ec581528f6d941,Top_TVL_Risky_Pool,7,4,"The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.; The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x5921dee8556c4593eefcfad3ca5e2f618606483b,Top_TVL_Risky_Pool,7,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-14,0xd8f61cdeca41def1a7923f308a042f678109f54b,Top_TVL_Risky_Pool,7,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x32967c39fdd1b7ad1ba36cbbabb33e5560b88581,Top_TVL_Risky_Pool,7,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x13e1070e3a388e53ec35480ff494538f9ffc5b8d,Top_TVL_Risky_Pool,6,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x8424b4c691473c873067b65d5f40f3ff0bf7463e,Top_TVL_Risky_Pool,6,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x829bdd5ff76b293d274f47cf95a48b98cecaff0c,Top_TVL_Risky_Pool,6,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x4be8c674c51674beb729832682bba5e5b105b6e2,Top_TVL_Risky_Pool,6,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x7601157e00750e2adc28b2cb2a51419bdca53ac9,Top_TVL_Risky_Pool,6,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x674aa28ac436834051fff3fc7b6e59d6f9c57a1c,Top_TVL_Risky_Pool,6,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x880bce9321c79cac1d290de6d31dde722c606165,Top_TVL_Risky_Pool,6,4,"The address is found to be associated with some already known malicious addresses.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x0952ddffde60786497c7ced1f49b4a14cf527f76,Top_TVL_Risky_Pool,6,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x1933896cb748627e190e7f9f184eca823f39c516,Top_TVL_Risky_Pool,6,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x91370fe743ab6ba66a7ebe4fd1f4f0e0574c7210,Top_TVL_Risky_Pool,6,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x3d17e0abd8d2f023970d8df8b43776a1a2bd737c,Top_TVL_Risky_Pool,5,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xa4dbc813f7e1bf5827859e278594b1e0ec1f710f,Top_TVL_Risky_Pool,5,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x502435713854f5e92d048d27de95c9ce16dc380d,Top_TVL_Risky_Pool,5,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x526a913a7a4518aa2abc3dcd3c46a9c73f40f94a,Top_TVL_Risky_Pool,5,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x1e653794a6849bc8a78be50c4d48981afad6359d,Top_TVL_Risky_Pool,5,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x13abec309d958c7900e8dea7d930d794981507ad,Top_TVL_Risky_Pool,5,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xcf2a5a9c6ce217152722e7a26f7abe5624752389,Top_TVL_Risky_Pool,5,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x3a310e6eaf960f9ea208764e9d299ea62a0ea53d,Top_TVL_Risky_Pool,5,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xc31936f28f2b6975fe17b87df467dd432d51890d,Top_TVL_Risky_Pool,5,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x8185f8242d76cfd8afe02955bd42c32411737777,Top_TVL_Risky_Pool,5,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x10c05dc0807a0c679c319202020de54973a692ce,Top_TVL_Risky_Pool,5,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x49324d59327fb799813b902db55b2a118d601547,Top_TVL_Risky_Pool,5,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x0af55d5ff28a3269d69b98680fd034f115dd53ac,Top_TVL_Risky_Pool,5,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x12ef97ebe8a51bb7cff3e1799c8f7936db9d13d3,Top_TVL_Risky_Pool,4,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x17c8dd4adf020be82d296aacde62c6030cd35c1c,Top_TVL_Risky_Pool,4,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x722baeb42bb4e3128db46b00417a1eb20e7dea2d,Top_TVL_Risky_Pool,4,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x4dfad9a4cba318efc53743b803588b113f8a84bd,Top_TVL_Risky_Pool,4,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xfdf4fc8b6b73718dfc90dc2fa9e27d2a1b580cca,Top_TVL_Risky_Pool,4,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xfc206f429d55c71cb7294eff40c6adb20dc21508,Top_TVL_Risky_Pool,4,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xe74b9f7c4a5003e817f594615a6b8f5ad3e30c70,Top_TVL_Risky_Pool,4,4,"The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x4c2200082ad960f03bf105971e5d85bb835ddb83,Top_TVL_Risky_Pool,4,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-14,0x4d6bc88c5ef9ed4ed945b010fa2b0a62e2c46f13,Top_TVL_Risky_Pool,4,4,"The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.; The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x877596a1a6839df29307bf7b13a9440b4370c42e,Top_TVL_Risky_Pool,4,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x4206931337dc273a630d328da6441786bfad668f,Top_TVL_Risky_Pool,4,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xabc69f2025bdb12efcdb8fd048d240fff943ca82,Top_TVL_Risky_Pool,4,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x27dcc73cbbbe57d006303316dd3e91a0d5d58eea,Top_TVL_Risky_Pool,4,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
